filepath,filename,actor,gender,emotion_code,emotion,intensity,statement,repetition,modality,vocal_channel,duration_sec,label_encoded
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-02-13.wav,03-01-08-01-02-02-13.wav,13,male,8,surprised,normal,2,2,audio,speech,3.036,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-01-13.wav,03-01-08-02-01-01-13.wav,13,male,8,surprised,strong,1,1,audio,speech,3.337,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-02-13.wav,03-01-08-02-01-02-13.wav,13,male,8,surprised,strong,1,2,audio,speech,3.303,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-01-13.wav,03-01-08-02-02-01-13.wav,13,male,8,surprised,strong,2,1,audio,speech,3.337,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-02-13.wav,03-01-08-02-02-02-13.wav,13,male,8,surprised,strong,2,2,audio,speech,3.303,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14.wav,14,female,1,neutral,normal,1,1,audio,speech,3.47,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14.wav,14,female,1,neutral,normal,1,2,audio,speech,3.337,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14.wav,14,female,1,neutral,normal,2,1,audio,speech,3.47,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14.wav,14,female,1,neutral,normal,2,2,audio,speech,3.57,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-01-14.wav,03-01-02-01-01-01-14.wav,14,female,2,calm,normal,1,1,audio,speech,3.737,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-02-14.wav,03-01-02-01-01-02-14.wav,14,female,2,calm,normal,1,2,audio,speech,3.57,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-01-14.wav,03-01-02-01-02-01-14.wav,14,female,2,calm,normal,2,1,audio,speech,3.403,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-02-14.wav,03-01-02-01-02-02-14.wav,14,female,2,calm,normal,2,2,audio,speech,3.503,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-01-14.wav,03-01-02-02-01-01-14.wav,14,female,2,calm,strong,1,1,audio,speech,3.871,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-02-14.wav,03-01-02-02-01-02-14.wav,14,female,2,calm,strong,1,2,audio,speech,3.904,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-01-14.wav,03-01-02-02-02-01-14.wav,14,female,2,calm,strong,2,1,audio,speech,3.737,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-02-14.wav,03-01-02-02-02-02-14.wav,14,female,2,calm,strong,2,2,audio,speech,3.77,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14.wav,14,female,3,happy,normal,1,1,audio,speech,3.704,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14.wav,14,female,3,happy,normal,1,2,audio,speech,3.67,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14.wav,14,female,3,happy,normal,2,1,audio,speech,3.403,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14.wav,14,female,3,happy,normal,2,2,audio,speech,3.47,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14.wav,14,female,3,happy,strong,1,1,audio,speech,3.77,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14.wav,14,female,3,happy,strong,1,2,audio,speech,3.737,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14.wav,14,female,3,happy,strong,2,1,audio,speech,3.837,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14.wav,14,female,3,happy,strong,2,2,audio,speech,3.737,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14.wav,14,female,4,sad,normal,1,1,audio,speech,3.737,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14.wav,14,female,4,sad,normal,1,2,audio,speech,3.604,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14.wav,14,female,4,sad,normal,2,1,audio,speech,3.604,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14.wav,14,female,4,sad,normal,2,2,audio,speech,3.537,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14.wav,14,female,4,sad,strong,1,1,audio,speech,3.871,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14.wav,14,female,4,sad,strong,1,2,audio,speech,3.67,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14.wav,14,female,4,sad,strong,2,1,audio,speech,3.67,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14.wav,14,female,4,sad,strong,2,2,audio,speech,3.904,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14.wav,14,female,5,angry,normal,1,1,audio,speech,3.604,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14.wav,14,female,5,angry,normal,1,2,audio,speech,3.704,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14.wav,14,female,5,angry,normal,2,1,audio,speech,3.737,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14.wav,14,female,5,angry,normal,2,2,audio,speech,3.904,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14.wav,14,female,5,angry,strong,1,1,audio,speech,4.271,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14.wav,14,female,5,angry,strong,1,2,audio,speech,4.371,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14.wav,14,female,5,angry,strong,2,1,audio,speech,4.171,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14.wav,14,female,5,angry,strong,2,2,audio,speech,4.404,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14.wav,14,female,6,fearful,normal,1,1,audio,speech,3.37,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14.wav,14,female,6,fearful,normal,1,2,audio,speech,3.57,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14.wav,14,female,6,fearful,normal,2,1,audio,speech,3.37,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14.wav,14,female,6,fearful,normal,2,2,audio,speech,3.37,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-01-14.wav,03-01-06-02-01-01-14.wav,14,female,6,fearful,strong,1,1,audio,speech,3.37,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-02-14.wav,03-01-06-02-01-02-14.wav,14,female,6,fearful,strong,1,2,audio,speech,3.403,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-01-14.wav,03-01-06-02-02-01-14.wav,14,female,6,fearful,strong,2,1,audio,speech,3.503,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-02-14.wav,03-01-06-02-02-02-14.wav,14,female,6,fearful,strong,2,2,audio,speech,3.47,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-01-14.wav,03-01-07-01-01-01-14.wav,14,female,7,disgust,normal,1,1,audio,speech,3.77,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-02-14.wav,03-01-07-01-01-02-14.wav,14,female,7,disgust,normal,1,2,audio,speech,3.637,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-01-14.wav,03-01-07-01-02-01-14.wav,14,female,7,disgust,normal,2,1,audio,speech,3.737,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-02-14.wav,03-01-07-01-02-02-14.wav,14,female,7,disgust,normal,2,2,audio,speech,3.77,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-01-14.wav,03-01-07-02-01-01-14.wav,14,female,7,disgust,strong,1,1,audio,speech,3.937,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-02-14.wav,03-01-07-02-01-02-14.wav,14,female,7,disgust,strong,1,2,audio,speech,3.737,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-01-14.wav,03-01-07-02-02-01-14.wav,14,female,7,disgust,strong,2,1,audio,speech,3.67,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-02-14.wav,03-01-07-02-02-02-14.wav,14,female,7,disgust,strong,2,2,audio,speech,3.804,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-01-14.wav,03-01-08-01-01-01-14.wav,14,female,8,surprised,normal,1,1,audio,speech,3.637,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-02-14.wav,03-01-08-01-01-02-14.wav,14,female,8,surprised,normal,1,2,audio,speech,3.57,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-01-14.wav,03-01-08-01-02-01-14.wav,14,female,8,surprised,normal,2,1,audio,speech,3.203,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-02-14.wav,03-01-08-01-02-02-14.wav,14,female,8,surprised,normal,2,2,audio,speech,3.303,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-01-14.wav,03-01-08-02-01-01-14.wav,14,female,8,surprised,strong,1,1,audio,speech,3.971,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-02-14.wav,03-01-08-02-01-02-14.wav,14,female,8,surprised,strong,1,2,audio,speech,3.704,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-01-14.wav,03-01-08-02-02-01-14.wav,14,female,8,surprised,strong,2,1,audio,speech,3.704,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-02-14.wav,03-01-08-02-02-02-14.wav,14,female,8,surprised,strong,2,2,audio,speech,3.737,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-01-15.wav,03-01-01-01-01-01-15.wav,15,male,1,neutral,normal,1,1,audio,speech,3.37,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-02-15.wav,03-01-01-01-01-02-15.wav,15,male,1,neutral,normal,1,2,audio,speech,3.437,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-01-15.wav,03-01-01-01-02-01-15.wav,15,male,1,neutral,normal,2,1,audio,speech,3.437,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-02-15.wav,03-01-01-01-02-02-15.wav,15,male,1,neutral,normal,2,2,audio,speech,3.403,0
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-01-01-15.wav,03-01-02-01-01-01-15.wav,15,male,2,calm,normal,1,1,audio,speech,3.57,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-01-02-15.wav,03-01-02-01-01-02-15.wav,15,male,2,calm,normal,1,2,audio,speech,3.57,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-01-15.wav,03-01-02-01-02-01-15.wav,15,male,2,calm,normal,2,1,audio,speech,3.737,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-02-15.wav,03-01-02-01-02-02-15.wav,15,male,2,calm,normal,2,2,audio,speech,3.57,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-01-01-15.wav,03-01-02-02-01-01-15.wav,15,male,2,calm,strong,1,1,audio,speech,3.67,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-01-02-15.wav,03-01-02-02-01-02-15.wav,15,male,2,calm,strong,1,2,audio,speech,3.804,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-02-01-15.wav,03-01-02-02-02-01-15.wav,15,male,2,calm,strong,2,1,audio,speech,3.937,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-02-02-15.wav,03-01-02-02-02-02-15.wav,15,male,2,calm,strong,2,2,audio,speech,3.604,1
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-01-15.wav,03-01-03-01-01-01-15.wav,15,male,3,happy,normal,1,1,audio,speech,3.403,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-02-15.wav,03-01-03-01-01-02-15.wav,15,male,3,happy,normal,1,2,audio,speech,3.337,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-01-15.wav,03-01-03-01-02-01-15.wav,15,male,3,happy,normal,2,1,audio,speech,3.337,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-02-15.wav,03-01-03-01-02-02-15.wav,15,male,3,happy,normal,2,2,audio,speech,3.437,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-01-15.wav,03-01-03-02-01-01-15.wav,15,male,3,happy,strong,1,1,audio,speech,3.57,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-02-15.wav,03-01-03-02-01-02-15.wav,15,male,3,happy,strong,1,2,audio,speech,3.47,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-01-15.wav,03-01-03-02-02-01-15.wav,15,male,3,happy,strong,2,1,audio,speech,3.804,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-02-15.wav,03-01-03-02-02-02-15.wav,15,male,3,happy,strong,2,2,audio,speech,3.37,2
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-01-15.wav,03-01-04-01-01-01-15.wav,15,male,4,sad,normal,1,1,audio,speech,3.503,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-01-02-15.wav,03-01-04-01-01-02-15.wav,15,male,4,sad,normal,1,2,audio,speech,3.303,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-01-15.wav,03-01-04-01-02-01-15.wav,15,male,4,sad,normal,2,1,audio,speech,3.303,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-04-01-02-02-15.wav,03-01-04-01-02-02-15.wav,15,male,4,sad,normal,2,2,audio,speech,3.37,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-01-15.wav,03-01-04-02-01-01-15.wav,15,male,4,sad,strong,1,1,audio,speech,3.27,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-01-02-15.wav,03-01-04-02-01-02-15.wav,15,male,4,sad,strong,1,2,audio,speech,3.403,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-01-15.wav,03-01-04-02-02-01-15.wav,15,male,4,sad,strong,2,1,audio,speech,3.537,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-04-02-02-02-15.wav,03-01-04-02-02-02-15.wav,15,male,4,sad,strong,2,2,audio,speech,3.437,3
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-01-15.wav,03-01-05-01-01-01-15.wav,15,male,5,angry,normal,1,1,audio,speech,3.637,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-01-02-15.wav,03-01-05-01-01-02-15.wav,15,male,5,angry,normal,1,2,audio,speech,3.604,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-01-15.wav,03-01-05-01-02-01-15.wav,15,male,5,angry,normal,2,1,audio,speech,3.704,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-01-02-02-15.wav,03-01-05-01-02-02-15.wav,15,male,5,angry,normal,2,2,audio,speech,3.537,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-01-15.wav,03-01-05-02-01-01-15.wav,15,male,5,angry,strong,1,1,audio,speech,3.537,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-01-02-15.wav,03-01-05-02-01-02-15.wav,15,male,5,angry,strong,1,2,audio,speech,3.737,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-01-15.wav,03-01-05-02-02-01-15.wav,15,male,5,angry,strong,2,1,audio,speech,3.47,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-05-02-02-02-15.wav,03-01-05-02-02-02-15.wav,15,male,5,angry,strong,2,2,audio,speech,3.604,4
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-01-15.wav,03-01-06-01-01-01-15.wav,15,male,6,fearful,normal,1,1,audio,speech,3.303,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-01-02-15.wav,03-01-06-01-01-02-15.wav,15,male,6,fearful,normal,1,2,audio,speech,3.303,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-01-15.wav,03-01-06-01-02-01-15.wav,15,male,6,fearful,normal,2,1,audio,speech,3.27,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-01-02-02-15.wav,03-01-06-01-02-02-15.wav,15,male,6,fearful,normal,2,2,audio,speech,3.303,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-01-15.wav,03-01-06-02-01-01-15.wav,15,male,6,fearful,strong,1,1,audio,speech,3.337,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-01-02-15.wav,03-01-06-02-01-02-15.wav,15,male,6,fearful,strong,1,2,audio,speech,3.47,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-01-15.wav,03-01-06-02-02-01-15.wav,15,male,6,fearful,strong,2,1,audio,speech,3.37,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-06-02-02-02-15.wav,03-01-06-02-02-02-15.wav,15,male,6,fearful,strong,2,2,audio,speech,3.503,5
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-01-15.wav,03-01-07-01-01-01-15.wav,15,male,7,disgust,normal,1,1,audio,speech,3.737,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-01-02-15.wav,03-01-07-01-01-02-15.wav,15,male,7,disgust,normal,1,2,audio,speech,3.637,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-01-15.wav,03-01-07-01-02-01-15.wav,15,male,7,disgust,normal,2,1,audio,speech,3.67,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-01-02-02-15.wav,03-01-07-01-02-02-15.wav,15,male,7,disgust,normal,2,2,audio,speech,4.071,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-01-15.wav,03-01-07-02-01-01-15.wav,15,male,7,disgust,strong,1,1,audio,speech,3.704,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-01-02-15.wav,03-01-07-02-01-02-15.wav,15,male,7,disgust,strong,1,2,audio,speech,3.37,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-01-15.wav,03-01-07-02-02-01-15.wav,15,male,7,disgust,strong,2,1,audio,speech,3.303,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-07-02-02-02-15.wav,03-01-07-02-02-02-15.wav,15,male,7,disgust,strong,2,2,audio,speech,3.47,6
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-01-01-15.wav,03-01-08-01-01-01-15.wav,15,male,8,surprised,normal,1,1,audio,speech,3.637,7
C:\Speech Emotion Recognition\notebooks\..\data\Raw\Audio_Speech_Actors_01-24\Actor_15\03-01-08-01-01-02-15.wav,03-01-08-01-01-02-15.wav,15,male,8,surprised,normal,1,2,audio,speech,3.437,7
